,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14
Snhg8_mm,0.0,0.0,0.0,0.0,0.20261977633924136,0.0,0.39630491628163955,0.0,0.21487883306391842,0.2249180193229116,0.03931360422846539,0.05457042018092331,0.13885953956476585,0.0,0.0
Snora15_mm,0.0,0.0,0.00020887175065192022,9.72360951597981e-05,0.0,0.0,0.0,0.0,0.0,0.0001567550772584269,0.00021485864963077567,1.474483636634259e-05,0.0005660033679336077,0.0,0.001978580381617536
Snord15a_mm,0.0,0.0,4.372106277631106e-05,0.0,0.0,0.0,0.0,0.0002360029712295253,0.0,0.0006788010287827186,0.0,0.0015356090260761376,0.0009287482799323748,0.0,0.0
Snord35a_mm,0.00042124820999045107,0.0,0.0,0.0,0.0,0.0,0.0,0.00017620580963491098,0.0,0.0018198621238982875,0.006766918075545308,0.0009351317562320408,0.001168755494986748,0.0013054341191728039,0.0
Snord49a_mm,0.0,0.0,0.0,0.0,0.0,0.00010916964594382943,0.0,0.00014116184685706475,0.00024944745679512763,0.0,0.00011348861512409911,0.0,0.0,0.0006186330008335187,0.0
Snord53_mm,4.838223240174029e-05,0.0,0.0,0.0,0.0,0.00014473496455521702,0.0,0.0,0.0,0.00032087397247101046,0.0,0.0,0.0,0.0,3.700928671377281e-05
Snord68_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019800511454456265,0.0010088180797455935,0.0,0.0,0.0006015262129117477
Snrk_mm,0.16204939265198778,0.0,0.02595390115729424,0.5999695563577726,0.2472323728641812,0.0,0.0,0.14668241922413877,0.0,0.2620741067758933,0.08478791617789824,0.0,0.009272040492663673,0.012999220721348927,0.033980995677234865
Snrnp27_mm,0.5399279071889993,0.0,0.0,0.0,0.3756107699927361,0.0,0.40793526464897345,0.5368164763745387,1.646573313923952,0.1463137931974315,1.454772945082384,0.2668240723744562,0.11177649298095055,0.6585652003700522,0.0
Snrnp48_mm,0.31791548102104644,0.0,0.0,0.0,0.26467968795897245,0.057643959644413545,0.19091370627062235,0.5320402129633686,0.047724688228799564,1.2639160776641278,1.1098611620475225,0.23978687144774755,0.2747632781697277,0.03749617948848756,0.4493364230407207
Snrnp70_mm,0.0,0.0,0.1243217160051255,0.16694288204427887,0.2411691911716984,0.0,0.0,0.7441448297059398,0.9856722878986548,0.6197087136804809,3.4160021297912206,0.9381495150549769,2.053230857884491,0.0,0.0
Sntb1_mm,4.326915476285406e-05,0.0,0.0,9.604476703716256e-05,0.0,8.868736749402517e-05,0.0003280166866359708,0.0,0.0,0.0,0.0,0.0,0.0,7.58960696800041e-05,0.0001890364199650393
Sntn_mm,0.0,9.16418929179462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010868589264615764,1.1847841017828813e-05,0.000297127491624538,2.7880178700735918e-05
Snx27_mm,0.84645815722219,0.0,0.0,0.3718242122772381,0.7078822185018613,0.1630898511334623,0.0,0.3167218934949754,0.2995154780809636,0.9123055583004783,0.0,0.04602825777852087,0.019552532411720412,0.010362840705022856,0.2270741223760479
Snx29_mm,0.2057561832055127,0.0,0.0,0.6962271888939571,0.21280714851747384,0.0,0.0,0.3237036485407715,0.0,0.34261904188227826,0.0,0.07691325993702822,0.1095451349118542,0.0,0.0
Snx8_mm,0.21526702748672707,0.0,0.0,0.5419200453983812,0.2742069537400656,0.0,0.0,0.3742347554786179,0.0,0.2305380041548587,0.6527511334573406,0.0,0.05997365744948409,0.0495873366542228,0.0
Soat2_mm,0.012952610026096642,0.0,0.010774443847010104,0.0,0.10336897005481459,0.0,0.0,0.0,0.1288580057040207,0.09812890563863684,0.0,0.0,0.02495147734228156,0.015206523432656287,0.0
Sod1_mm,1.8168967848771487,0.19515789621930948,0.35481273099358307,1.9148221845149331,0.8666577666562576,1.614983661938662,3.0042056677002997,0.7848793185892156,0.0,0.0,2.1358834741803774,0.3764950046963942,0.5476405493683209,0.0,0.6037131130387599
Sohlh2_mm,0.0,0.0,0.0014125538235822777,0.0,0.00020474699187139872,0.0,0.0,0.00021790324151203626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sorbs1_mm,0.004834160662946221,0.021515248289469137,0.017724018015565127,0.09458624166751381,0.0,0.0,0.0,0.021963214979676897,0.06613770727579173,0.17003921250794937,0.012996379383653712,0.008563157277045173,0.0,0.005653916066323731,0.0
Sorcs2_mm,0.41819239798362867,0.0,0.0,0.7420774856348008,0.20282280061540148,0.015482135591544195,0.020645451958515127,0.0,0.34040778367116153,0.0,0.1021760785251701,0.04371700269401381,0.0,0.20428341556724255,0.30042781536472873
Sorcs3_mm,0.0,0.0,0.002387141357389764,0.0,0.0,0.0,0.0,0.0024570629740927018,0.0,0.00823026262572033,0.0,0.0,0.0,0.0,0.0
Sord_mm,0.10906465604790372,0.0,0.0,0.34072339920399203,0.305808704872752,0.09560900342737932,0.08150442465781968,0.17325159420125993,0.13594934151641336,0.4703263964668571,0.5145804853254339,0.11251206247226306,0.0,0.07738497138488698,0.1001875460888919
Sorl1_mm,0.0,0.0004904968714230416,0.0009783470202964818,0.013694182894640854,0.0,0.0013791933050360228,0.0,0.0010945387570327225,0.0,0.0016844062129126878,0.0,0.0006589795759608248,0.0013513894961835018,0.002199867947162175,0.0024122222185353425
Sostdc1_mm,0.0,9.874407153567302e-05,1.8028673968307613e-05,0.0,1.3494188110419451e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024060738005319174,0.0
Sowaha_mm,0.0,0.0,0.0,5.038903166662464e-05,0.00020051475204036165,0.0,0.00032078829972076,0.00036886318712495955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sox12_mm,0.0,0.0,0.0,8.319592816179505e-05,0.0,0.0,0.00018456093031283017,1.254737552552322e-05,0.0,0.000639875929959102,0.0,0.0,0.0,0.0,0.0
Sox17_mm,0.0,0.0,2.575102440183731e-05,6.631308386348434e-05,1.533058502648565e-06,0.0,0.0,2.3438875255000243e-05,0.0,0.00011254832124786467,0.0,0.0,0.0,0.0,0.0
Sox1_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001445631986468755,0.0,0.0,0.0,0.0,0.0004804391236655298,0.0
Sox4_mm,0.0,0.0,0.0677611766912065,0.00691474692365354,0.0,0.0,0.0,0.0,0.0,0.018398355779111118,0.013261700173922055,0.0,0.0,0.0,0.0
Sox5_mm,0.00028103912678869935,0.0,0.0,0.0012329954235641674,0.0,0.0,0.0,6.94568804660913e-05,0.0,0.004000863127914604,0.0,0.0,0.00037973899389823505,0.00010358685480892753,0.0007343827772679101
Sox8_mm,0.0,0.0,0.0,0.0,0.025184700333339215,0.0,0.0,0.000871440573588337,0.0,0.016714180563203396,0.0,0.0,0.0,0.0,0.0
Sp110_mm,0.0372790492491357,0.0,0.01945076280856003,0.48803876063255514,0.13831446109147486,0.0,0.0,0.0005374589726558818,0.0,0.3469868610589766,0.0181550997024965,0.021638209833428405,0.08133177866698493,0.053755703158882465,0.0
Sp140_mm,0.0,0.0,0.1168424420088257,0.42653881867863697,0.3391364498995161,0.0,0.0,0.2554398410624421,0.0,0.4600210246996131,0.0,0.0,0.0,0.07737435994880217,0.0
Spag17os_mm,0.0,0.0,0.0,0.00017890008129007397,0.0,0.0,0.0,0.0,0.0,0.0,6.220190490969242e-05,0.0,0.0,0.0,0.0
Spag9_mm,0.0,0.0,0.0,0.5311694087294399,0.22993188725863625,0.0,0.041898813434623566,0.6313757885183552,0.14687442335303974,1.0269850345360658,0.7163771314247036,0.5777754386008421,0.4523239435261974,0.0,0.0
Sparc_mm,1.7223940319038835,0.1820886456927932,0.0,2.1149506258030706,0.07929933273876617,0.06411219123391292,0.0,0.32878264052815886,0.10005697736163138,0.0,0.0,0.08251863698857231,0.0,0.49873248027532247,0.0
Spata1_mm,0.028898966194650343,0.0,0.13972662326193078,0.004336364954078498,0.0,0.0,0.04257375016752491,0.07040779810552172,0.2612265771545326,0.46544556368209894,0.0,0.0,0.17923648679508153,0.00034889284568692886,0.0
Spata21_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011573922213734277,0.00022732989787850393,0.0,0.00012068693238750637,0.0,0.0013655668095288126
Spata2l_mm,0.0,0.0,0.0009665647548382581,0.0,0.0,0.0,0.001162202838400248,0.003420507505914179,0.01004196903653998,0.006744712405362603,0.0,0.000884712021519454,0.0011420219587294131,0.0,0.0
Spata31d1b_mm,0.0,4.4275204862915245e-05,0.0003714479256490365,0.00015300781387461766,0.0,0.0,0.0,2.411629708477236e-06,0.0,0.0,0.0,7.246364792890875e-05,0.0,0.0,0.0
Spata32_mm,0.0,0.0,0.0003834840554186852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971140795562769e-05,0.001124652994929168,0.0
Spata4_mm,1.454079605313769e-05,0.0,0.0,0.00014535056459253316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spdef_mm,0.0,0.0,0.0006857507204329496,0.002281813151322526,0.0003140284339955029,0.0,0.0,0.0,0.0,0.0018387637666247307,0.0,0.0,0.0,0.001752990621348761,0.0
Speer4cos_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006257148697478919,0.0
Speer4d_mm,0.0,0.0,0.00014114623734488065,0.0002209547117140855,0.0,0.0,0.0,0.0,0.0,0.00010898018205991475,0.0,0.0,0.0,0.0,0.0
Spef1_mm,0.0,0.0,0.0,0.0,0.003980614568201118,0.0022784066894375424,0.0004899318842908142,0.0,0.0011716861402520404,0.016279550288414577,0.0,0.0,0.001978506369860769,0.012626972436161637,0.006320291053296589
Spef2_mm,0.023536742210426502,0.0,0.0,0.10976391712045135,0.16428592593140784,0.0,0.05339592937251987,0.0,0.032849453734807695,0.2875007014697088,0.0819824820539126,0.0,0.03580650448165388,0.02873092130391714,0.25329813059316325
Spem2_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022745074899574035,0.0,0.0,0.0,0.0,0.0
Spen_mm,0.005141753049885317,0.1230918281361608,0.02481826334693619,1.2405745818766334,0.20970618728652118,0.49404915656264586,0.0,0.2711895227666415,0.010844264035655775,1.454056198644591,1.3780213512884183,0.12254242963420287,0.05755465618462063,0.0,0.07320117911953823
Spesp1_mm,0.0,0.00023058838568285918,2.795904404626797e-05,0.0010068498626307227,0.0,0.0,0.0,0.0,0.0,0.00013444805509641233,0.0,0.0,0.0,0.00030188782575454165,0.0
Spib_mm,0.0,0.0,0.007849441495281257,0.02818690678051085,0.0,0.0,0.0,0.0,0.0031620401425562755,0.016759209886492252,0.0,0.0,0.0,0.011291390586626695,0.0
Spink5_mm,0.0,0.0004877215118345828,0.000517436898907644,0.0,0.0,0.0,0.0,0.0005334514088420517,0.00023392985127244667,0.001034509364892521,0.0,0.0,0.0,0.0,0.0
Spink8_mm,0.046696911535250664,0.0,0.0,0.08339473554408454,0.0,0.0,0.05532396647416101,0.016340431243543074,0.0,0.0,0.0,0.0,0.0,0.036397930657629265,0.0
Spns1_mm,0.3788628046306427,0.004148675199111188,0.042332945682823565,0.31767941527415466,0.47553275988739724,0.0,0.0,0.5339592129080419,0.0,0.2986986048786061,0.6777665300487566,0.0,0.00611471040876562,0.11134363143090902,0.0
Spopfm1_mm,0.0,0.0007391249965519029,0.0007916205650919587,0.0,0.0,0.0,0.00026685804590164205,0.0,0.0,0.000847604959175419,0.0,0.0,0.0,0.0009267977025924122,0.0
Spopfm2_mm,0.0,0.003910990954649669,0.0026416132137645557,0.0,0.0,0.0,0.0,0.0,0.0,0.0037207158617202155,0.0,0.0007805471085945177,0.0,0.0,0.0
Spopfm3_mm,0.0,0.0030590334611229186,0.0019421132938404972,0.0,0.0,0.0,0.0,0.0,0.0,0.0013014490772598598,0.0,0.0013952626858358018,0.0,0.00037026550044665205,0.0
Spp1_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827489375348055,0.0,0.0,0.0,0.0,0.0,0.2513371468896024,0.0
Spp2_mm,0.0,0.0,1.2759039553643693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00032423827959698626,0.0,0.0,0.0,0.0,0.00014993153272702055
Sppl2b_mm,0.4563783581117794,0.0,0.0,0.2168060611764925,0.0,0.0,0.06220935517343673,0.030582349265608544,0.016199810504538992,0.0,0.2768974943267502,0.0,0.0,0.0010813280963698475,0.0
Sprr1a_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467857206483843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sprr1b_mm,0.0,0.0,4.951299731058233e-05,0.0,0.0,0.0,0.0,0.0008555012286107539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sprr2e_mm,0.0,9.772644686038954e-05,4.397725723448917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00011907074750593163,0.0,0.0,0.0,0.00039617433005869045,0.0
Sprr2k_mm,0.0,0.0,0.00015119322893693404,0.0,0.0,0.0,0.0,0.0007180861859353391,0.0,0.0002855263255996693,0.0,0.0,0.0,0.0,0.0
Spsb1_mm,0.0,0.0,0.0,0.23250400052933398,0.06452886910896072,0.0,8.188251179098088e-05,0.08101707419834295,0.0,0.08574027376673424,0.04976717813708651,0.057267189952666164,0.0,0.0,0.0
Spsb4_mm,0.004423646162863654,0.0,0.009886784042809654,0.1335196454140162,0.0,0.007471041180223969,0.0,0.020959145193332442,0.0,0.045979097155804796,0.0,0.0,0.0,0.023322352128465892,0.052306432371946605
Spta1_mm,0.11602100814794561,0.0,0.0,0.034986647182351324,0.02944052599525742,0.0,0.0,0.0,0.0,0.02651625269591882,0.07078914029116333,0.013751727477642932,0.0,0.0,0.0
Sptbn1_mm,0.0,0.3761500703535482,0.0,2.416841044679282,0.004855054392510801,0.01275903307898744,0.0,0.6863450194525014,0.0,0.27270911004602516,0.2357848633833248,0.4897112660492945,0.4752774268676031,0.0,0.0
Sptbn4_mm,0.0,0.0,0.0,0.08057854168846958,0.10015620594670252,0.0,0.0,0.011508892278478169,0.0,0.09971770536649409,0.19408866045248369,0.0,0.2443013999951094,0.0,0.0
Sptbn5_mm,0.0,0.0,0.0,0.00019767005703871278,0.0008641370645189552,0.0,0.0,0.0018345666646086322,0.0,0.0057756488688532216,0.0,0.0,0.0,3.517465713285218e-05,0.0
Spz1_mm,0.0,0.000771725519585805,0.00042835263767621035,0.0,0.0,0.0,0.0,0.0,0.0,0.0010144895629220843,0.0,0.0,0.0,0.0012752309807062,0.0
Sqstm1_mm,0.3704294575886059,0.30030738051187356,0.1148483139502717,0.9779328110870307,1.3363503832892596,0.152405529967341,0.28091076660832304,2.0437112776908495,0.0,0.5187884390736496,0.7089692219599845,0.0,0.0,0.1920967884347712,0.0
Srd5a2_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004162528297380925,0.0,5.0481517669376685e-05,0.0,2.9238334810255174e-05,0.0002841586701368712,0.0004033753816533515,0.0
Srek1_mm,0.533552419758003,0.0,0.0,0.055155821730711624,0.04647720542559501,0.20686459455138018,0.0,0.05859158115869938,0.09746497107091354,2.1312729880323973,1.8098659151770466,0.02532570007873614,1.838314432266823,0.055736405230849294,0.8810830182520631
Srek1ip1_mm,0.7071301195917418,0.0,0.0,0.6784485335696638,0.34615921542209405,0.21431667685740283,0.17452367751185038,0.06821338282509538,0.0,0.9420525871429777,0.8649383587195998,0.0,0.13021251952483417,0.14761484637249445,0.3298990386952164
Srp72_mm,1.0573116057133758,0.16103049730678123,0.22793434856109987,1.236435880090296,0.6199138652483217,0.8142086634868779,0.0,0.3805790605642312,1.569167949623741,1.1108885836863756,1.5328078273920092,0.18064664080877388,0.0,0.7499716412271772,0.0
Srpr_mm,0.9150680159280933,0.09978936855131217,0.40515204773341057,0.8079872368423815,0.9097527701272043,0.3168502793993893,0.3370212922814875,0.7770734339750526,0.20910203680249115,0.39146006662766913,1.1424036586378477,0.0,0.0,0.15760472992992136,0.0
Srpx_mm,0.0,0.00013369196361189857,0.00097719575534615,0.0015454563319389264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srrm2_mm,2.1790927375353535,1.3281201960600464,0.1238455332443117,1.4037478205594824,1.28733449342104,2.172345455617064,0.0,1.154952462068358,1.144074493480366,2.0918562526299036,2.1517396028037052,1.0296181642313202,1.6144005409513342,0.4503707449530636,0.8468462132174468
Srsf11_mm,0.8962706847422512,0.0,0.044193035391303176,0.7400418729637537,0.25256358877980245,1.2572092606049075,0.0,0.5085666709424399,0.46924599305948317,2.43064459644126,2.615068092292234,0.3567782381651977,2.26292052797232,0.3575667912336918,0.0
Ssbp2_mm,0.7184131300895026,0.0,0.0,0.521114713124354,0.05190452332259497,0.0,0.0,0.1649392243544258,0.6457950645183765,1.0279075567876303,0.0,0.11429003649373301,0.0,0.54419070489896,0.2564241917731261
Ssh2_mm,1.2119482431193342,0.0,0.0,2.4432543628931147,0.6761647228437856,1.0204078510629444,0.3341939730149078,0.07593964411939158,1.0225065978738967,1.4810218294164947,0.0,0.5459114828870217,0.4313040907975318,0.14569503910516665,0.0
Ssrp1_mm,1.2555217123066267,0.2992650280619461,0.0,0.7703319919321924,1.0379465829211139,0.9347592652845489,0.0,0.0,0.0,0.750529185424629,2.951639471749801,0.0,2.1097814436519826,0.6401892478528358,3.05770328829413
Sstr5_mm,0.0,0.0,0.0,0.0,0.05464421657776246,0.0,0.0,0.06003821356925942,0.0,0.007654537828633179,0.0,0.0,0.0,0.0,0.0
St3gal5_mm,0.4679127366258692,0.009776867411280922,0.1913649370561383,0.9452590434864035,0.9005545941592504,0.12334744040944073,0.012971056105042988,0.4826416416072629,0.48883940078158655,0.25630350008601527,0.6001735522797624,0.09349744096872926,0.33443555666741825,0.0,0.0
St6gal1_mm,0.40995120660785306,0.0,0.1036631768578227,0.4656963333430815,0.16578327801902032,0.0,0.0029771787834251447,0.026775875887656255,0.06821487888198677,0.19774534153439757,0.0,0.0,0.0,0.05155536883575941,0.0
St6galnac3_mm,0.33825831773836995,0.0,0.0,0.2995155939508263,0.19454793433731266,0.0,0.0,0.039953606955869636,0.0,0.03930307933372454,0.0,0.0,0.0,0.08685385122327473,0.0
St7l_mm,0.11164314229281648,0.0,0.06002669681882318,0.14997908024601303,0.18003183434228093,0.0,0.0,0.12418360108573465,0.05009413848846898,0.15977436689005958,0.0,0.0,0.0,0.07409339328680317,0.0
Stab2_mm,0.0,0.015864776493222005,0.05644455690889252,0.19295287130066857,0.09587570076317595,0.0,0.0,0.06765429124827577,0.0011844050480719365,0.26179440698773027,0.0,0.015527511358348126,0.0,0.0,0.0
Stac2_mm,0.0,0.0,0.00045610464751237324,0.0030599209394567774,0.0018893642256676533,0.0,0.0,0.0012757125693432295,0.0,0.0032122890491568926,0.0,0.0,0.0,0.0030554311338839174,0.0
Stag3_mm,0.0,0.0,0.0055921911661790955,0.0005472713880369708,0.0,0.0,0.0,0.0,0.0,0.002257854785689136,0.0,0.0,0.0,0.0,0.0
Stambp_mm,0.33266966072153425,0.0,0.0,0.5569632621417487,0.20046803841054509,0.02798558750649936,0.23512455216282646,0.13406373513765885,0.29538991852635915,0.22529445936110504,0.22167994095897117,0.0,0.0,0.010352667150659403,0.0
Stard13_mm,0.0,0.0,0.0013130313069631492,0.0,0.0001900076248373191,0.0,0.0,0.00019710321648846828,0.0,0.0015027764929659835,0.0,0.0,0.0,0.0,0.0
Stard6_mm,0.0,0.0,0.0,0.007453764023792634,0.048344264861181555,0.0,0.0,0.008308028584933663,0.0,0.029321554841688496,0.0,0.0,0.0,0.011708869192020025,0.0
Stat2_mm,0.0,0.0,0.11439244452862926,1.005051967900839,0.2543598179762419,0.15922251578246258,0.17097150477766504,0.024226564160510913,0.066828778232242,0.9023809250865394,0.0,0.0,0.00018779517091784925,0.013536840484594862,0.17258815333431313
Stat4_mm,0.0,0.0,0.0,0.10040537932329585,0.019954645018568102,0.0,0.04700704901157467,0.05390751368215742,0.0027803773729896146,0.0,0.0,0.03495650370021563,0.0,0.0,0.0
Stat6_mm,0.21211874640573442,0.0,0.0,0.37479204146696127,0.2294105714232084,0.11219782230161458,0.04738135806042743,0.0,0.31882611962222435,0.45704465635673164,0.33194948491280163,0.0,0.0,0.02904002871553984,0.0
Steap4_mm,0.0,0.0,0.0024442195608124183,0.002666145643943761,0.0,0.0,0.0,0.0,0.003014230200471086,0.001629430980505454,0.0,0.0003242742240459607,0.0,0.0,0.0
Stim1_mm,0.3718600603120204,0.08190235133497856,0.037068392197497815,1.516247008544049,0.4987816937810644,0.27485583320652573,0.08501596852047559,0.20421096031412458,0.23945454928754314,0.5328238180532889,0.9058827185143671,0.09098185345824689,0.20813401441835402,0.0,0.3120696970670557
Stk26_mm,0.0,0.0,0.0,0.0,0.0017840852974042181,0.0010898396893885632,0.0,0.0,0.0038605182586536986,0.010826021185918787,0.0014063272587239157,0.0,0.0,0.0,0.0
Stk38_mm,0.13417188224049223,0.11804519163590205,0.08618262153466794,1.1459023801298438,0.5619804008936005,0.05195416460847854,0.34987424715414156,1.1744245867561494,0.3218918790894564,0.5636237717220353,0.807100983716449,0.31588745994651124,0.2502469751351066,0.0,0.18687509798976995
Stk40_mm,0.012943638086058194,0.0,0.039573953229151033,0.26035273061479874,0.467656192128572,0.06697393908950569,0.21103417378842124,0.19281589275275426,0.0,0.28681544745689674,0.6486878722695444,0.16554496602001093,0.07010222346204832,0.0,0.0
Stmn4_mm,0.0,0.0,0.000611421123255494,0.0,0.0,0.0,0.0,0.011902501561705853,0.0,0.006841039449105704,0.0,0.0,0.000287521845581668,0.0,0.0
Stoml1_mm,0.0,0.0,0.0005639025346174334,0.2953278335774789,0.12992808559676747,0.0,0.0,0.05056333482011192,0.0,0.03846150849684658,0.0,0.0,0.0,0.017787490755289143,0.0
Stpg4_mm,0.0,0.0,0.0,0.001171589746421227,0.0,0.0,0.0,0.0,0.000938378622231415,0.0035690835126623347,0.00011340285981271394,0.0,0.0,0.0,0.0
Stradb_mm,0.07737500544104252,0.0,0.0,0.24260721897277365,0.16062681294488707,0.0,0.0,0.24772231757965094,0.12327087319811578,0.02913085901797935,0.0068079760594774875,0.028227071271504686,0.0,0.02554108063462274,0.0
Strbp_mm,0.4151414707405023,0.0,0.0,0.8865590174700643,0.5792925916472129,0.270255102386429,0.39489482874081233,0.0897162369335049,1.1086541881799576,0.9094463507797819,0.6807564747466215,0.6329884087416747,0.36430489533040894,0.10030507338281727,0.7588625946021388
Stub1_mm,0.9802062494181154,0.051396165023967974,0.25429864208094666,1.6064901316318505,0.5493284978184798,0.34599830136548204,0.043696580210055874,0.42404907741931797,0.05054228924462912,0.020976693397603288,1.2614534157367747,0.0,0.0,0.5276387719342295,0.08085050739437855
Stx16_mm,0.5551900243280062,0.0,0.04531127015549058,0.32023542343066547,0.45920055757606165,0.0,0.0,0.14709503766638793,0.0,0.445267296365342,0.03031164421125473,0.0,0.029489725335060363,0.03701344171701532,0.0020655503654907837
Stx4a_mm,0.35644032548121674,0.0,0.06417768449521584,0.524726042682255,0.39174045000397456,0.0,0.0,0.10362223056100286,0.0,0.4559143491755214,0.3332993513475269,0.0,0.17811645387782182,0.15537932953368133,0.01176923431714418
Stx5a_mm,0.1703349994177021,0.0,0.0638432007849641,0.3902291491667955,0.20243243118761278,0.015069500499248056,0.0,0.20072812115861727,0.0,0.42671642180887354,0.03314611757965108,0.0,0.0,0.16332619715778446,0.0
Stxbp1_mm,0.13453268775408317,0.0,0.0,0.5283588160042714,0.15964702632989056,0.0,0.0008890604410035228,0.18096911195852702,0.09180288141142547,0.1686955754806504,0.2684929191959394,0.18080318476657564,0.01163844124577452,0.025833983493026125,0.020843220210012357
Stxbp2_mm,0.08063891968699351,0.0,0.043168372983698515,0.6566435289131711,0.43808459856601173,0.0,0.0,0.3664927375590874,0.5137447595238129,0.1602572254429002,0.31927063217128215,0.0,0.11191292724243546,0.24559442543173307,0.0
Stxbp4_mm,0.10755545799378184,0.0,0.0,0.09074775984401774,0.09116671309021895,0.0,0.0,0.041803778972832044,0.14143480216958085,0.3157167283588553,0.06795998607095496,0.0,0.10180791672282058,0.0,0.03854293880308531
Sugp1_mm,0.2969027983470418,0.0,0.007466407160497395,0.5301712548568194,0.133595592455705,0.0,0.007601470992053306,0.1712923725102746,0.18065870988917046,0.25501302853373436,0.22241503457345516,0.0,0.0,0.10849926681132831,0.0
Sult1c2_mm,0.0,0.0,0.00020047250392945317,0.0,1.2622950785520982e-05,0.0,0.0,0.00019729025503373895,0.0,8.361649478807022e-05,0.0,0.0,0.0,0.0,0.0
Sult1d1_mm,0.0,0.0,8.591878117584528e-05,0.0,9.723394039934467e-05,0.0,0.0,0.0,0.0,0.0007456070983274792,9.784061574425625e-05,0.0002985492667622569,0.0002268845428041303,0.0,0.0
Sult2b1_mm,0.0,0.0005974907162348991,0.00040811591879061045,0.0,0.0,0.0,0.0,0.0,0.0,0.0006589800254582986,0.0,0.0,0.0,0.0009896899125113087,0.0
Sun2_mm,0.0,0.0,0.03794040060743539,0.18926493972228256,0.14905170989488667,0.0,0.0,0.06590232829019897,0.009279934361155066,0.2176606217870075,0.1604279513521563,0.01702606030304269,0.056085232798707786,0.0,0.1883185438847554
Supt3_mm,0.0625940283635861,0.0,0.0,0.23336755162978523,0.18478922245331655,0.0,0.06014160763901937,0.11592268324258406,0.17380827623368858,0.0,0.21593680715695196,0.04003502411940487,0.0,0.06913796395718282,0.0
Surf1_mm,0.2626718357399042,0.0,0.0,0.19811602759659677,0.25905309659165054,0.0,0.0,0.0853578269236229,0.18228467036066584,0.0058836102386247155,0.05518085476304405,0.0022102407509816784,0.0,0.4755825481282257,0.0
Susd1_mm,0.10500636238433254,0.0,0.0,0.2004097048701691,0.1320637755577068,0.0,0.00395686075672172,0.0,0.03779972829207275,0.08531502690091874,0.14600267627410535,0.11000741486530716,0.01736527282450831,0.03251432657147351,0.04383724863616701
Susd3_mm,0.4444591958044662,0.0,0.0,0.42445429991997985,0.2574678483878577,0.0,0.0,0.14502550112126636,0.0,0.0,0.0,0.0,0.0,0.3464272227192261,0.0
Svip_mm,0.0,0.0,0.0,0.0001198102659462429,0.0,0.0,0.0,0.0,0.0,0.0,2.689582228740534e-05,3.5351052773055126e-05,4.08130789883682e-05,0.0,0.0
Svs4_mm,0.0,0.0,0.0,0.00039243381214835543,0.0,0.0,0.0,0.0,0.0,0.00010942346244030008,0.0,0.0,0.0,0.0,0.0
Sycp2_mm,0.0,0.0,0.0003548654801986685,3.136701208767376e-05,0.0,0.0,0.0,0.0,0.0,9.81671024855551e-05,0.0,0.0,0.0,0.0,0.0
